Aufz_Rohdaten_Laborubung_Pelletkessel_221020110237.txt	Pruefer: Nemo Loberger	SW-Version: Pruefung_14.vi 
Uhrzeit	Time	COvsCO2	V_Prim	V_Sek	Prim_Anteil	P_Kessel_Silana	V_tot_corr	c	e	gn	A_Prim	A_Sek	c_H2O	T_prim	T_sek	v_prim	v_sek	p_prim	p_sek	Gewicht	Temperature	Atm-Druck	Rel-Feuchte	Taupunkt	O2-VP	CO2-VP	CO-VP	NO-VP	NO2-VP	H2-VP	CH4-VP	T-Gas-VP	T-Amb-VP	V_Wasser	T_Ab	T_Ab_BWT_ein	T_Ab_BWT_aus	T_K_RL	T_K_VL	T_W_BWT_ein	T_W_BWT_aus	Time_raw	COvsCO2_raw	V_Prim_raw	V_Sek_raw	Prim_Anteil_raw	P_Kessel_Silana_raw	V_tot_corr_raw	c_raw	e_raw	gn_raw	A_Prim_raw	A_Sek_raw	c_H2O_raw	T_prim_raw	T_sek_raw	v_prim_raw	v_sek_raw	p_prim_raw	p_sek_raw	Gewicht_raw	Temperature_raw	Atm-Druck_raw	Rel-Feuchte_raw	Taupunkt_raw	O2-VP_raw	CO2-VP_raw	CO-VP_raw	NO-VP_raw	NO2-VP_raw	H2-VP_raw	CH4-VP_raw	T-Gas-VP_raw	T-Amb-VP_raw	V_Wasser_raw	T_Ab_raw	T_Ab_BWT_ein_raw	T_Ab_BWT_aus_raw	T_K_RL_raw	T_K_VL_raw	T_W_BWT_ein_raw	T_W_BWT_aus_raw	Kommentar
D.M.Y h:m:s			m3/h	m3/h		kW	m3/h	m/s	C	m/s^2	m^2	m^2	kJ/kgK	°C	°C	m/s	m/s	mbar	mbar	kg	°C	mbar	%	°C	%	%	ppm	ppm	ppm	%	%	°C	°C	kg/min	°C	°C	°C	°C	°C	°C	°C	kg	kg/h	kW	txt			m3/h	m3/h		kW	m3/h	m/s	C	m/s^2	m^2	m^2	kJ/kgK	°C	°C	m/s	m/s	mbar	mbar	kg	°C	mbar	%	°C	%	%	ppm	ppm	ppm	%	%	°C	°C	kg/min	°C	°C	°C	°C	°C	°C	°C
20.10.2022 11:02:37	3749101355.0000	NaN	4.1151	21.8900	0.1582	10.2691	24.5506	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.2000	23.3000	1.1230	1.5800	976.5000	977.8000	332.4500	22.1000	979.1000	57.0000	13.2000	11.6400	8.8000	77.0000	106.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2520	110.5104	90.9130	26.4430	45.0065	56.1065	14.4189	26.5138	3749101355.0000	NaN	4.1151	21.8900	0.1582	10.2691	24.5506	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.2000	23.3000	1.1230	1.5800	976.5000	977.8000	332.4500	22.1000	979.1000	57.0000	13.2000	11.6400	8.8000	77.0000	106.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2520	110.5104	90.9130	26.4430	45.0065	56.1065	14.4189	26.5138
20.10.2022 11:02:38	3749101356.0000	NaN	4.1151	21.8900	0.1582	10.2936	24.5506	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.2000	23.3000	1.1230	1.5800	976.5000	977.8000	332.4500	22.1000	979.0000	57.0000	13.2000	11.7800	8.8000	76.0000	105.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2710	110.5142	90.9194	26.4312	45.0001	56.1106	14.4181	26.5120	3749101356.0000	NaN	4.1151	21.8900	0.1582	10.2936	24.5506	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.2000	23.3000	1.1230	1.5800	976.5000	977.8000	332.4500	22.1000	979.0000	57.0000	13.2000	11.7800	8.8000	76.0000	105.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2710	110.5142	90.9194	26.4312	45.0001	56.1106	14.4181	26.5120
20.10.2022 11:02:39	3749101357.0000	NaN	4.1480	21.3912	0.1624	10.2818	24.0464	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.3000	23.2000	1.1320	1.5440	976.5000	977.8000	332.4500	22.1000	979.0000	57.0000	13.2000	11.9100	8.8000	75.0000	103.0000	1.0000	0.0000	0.0040	-3276.8000	-3276.8000	13.2468	110.5162	90.9220	26.4134	44.9920	56.1100	14.4178	26.5122	3749101357.0000	NaN	4.1480	21.3912	0.1624	10.2818	24.0464	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.3000	23.2000	1.1320	1.5440	976.5000	977.8000	332.4500	22.1000	979.0000	57.0000	13.2000	11.9100	8.8000	75.0000	103.0000	1.0000	0.0000	0.0040	-3276.8000	-3276.8000	13.2468	110.5162	90.9220	26.4134	44.9920	56.1100	14.4178	26.5122
20.10.2022 11:02:40	3749101358.0000	NaN	4.1590	21.1973	0.1640	10.2723	23.8484	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.3000	22.9000	1.1350	1.5300	976.5000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.0400	8.8000	74.0000	102.0000	1.0000	0.0000	0.0040	-3276.8000	-3276.8000	13.2246	110.5211	90.9282	26.3851	44.9841	56.1105	14.4186	26.5092	3749101358.0000	NaN	4.1590	21.1973	0.1640	10.2723	23.8484	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.3000	22.9000	1.1350	1.5300	976.5000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.0400	8.8000	74.0000	102.0000	1.0000	0.0000	0.0040	-3276.8000	-3276.8000	13.2246	110.5211	90.9282	26.3851	44.9841	56.1105	14.4186	26.5092
20.10.2022 11:02:41	3749101359.0000	NaN	4.1700	21.3497	0.1634	10.2993	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.7000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.1400	8.8000	74.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2437	110.5219	90.9328	26.3722	44.9750	56.1145	14.4177	26.5068	3749101359.0000	NaN	4.1700	21.3497	0.1634	10.2993	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.7000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.1400	8.8000	74.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2437	110.5219	90.9328	26.3722	44.9750	56.1145	14.4177	26.5068
20.10.2022 11:02:42	3749101360.0000	NaN	4.1700	21.3497	0.1634	10.2988	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.9000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.2000	8.8000	73.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2294	110.5244	90.9304	26.3733	44.9674	56.1185	14.4178	26.5042	3749101360.0000	NaN	4.1700	21.3497	0.1634	10.2988	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.9000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.2000	8.8000	73.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2294	110.5244	90.9304	26.3733	44.9674	56.1185	14.4178	26.5042
20.10.2022 11:02:43	3749101361.0000	NaN	4.1700	21.3497	0.1634	10.2941	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.9000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	56.9000	13.2000	12.2400	8.8000	73.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2126	110.5266	90.9317	26.3726	44.9600	56.1202	14.4172	26.4983	3749101361.0000	NaN	4.1700	21.3497	0.1634	10.2941	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.9000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	56.9000	13.2000	12.2400	8.8000	73.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2126	110.5266	90.9317	26.3726	44.9600	56.1202	14.4172	26.4983
20.10.2022 11:02:44	3749101362.0000	NaN	4.1700	21.3497	0.1634	10.3132	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.9000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.2400	8.7000	73.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2207	110.5282	90.9298	26.3702	44.9515	56.1255	14.4181	26.4939	3749101362.0000	NaN	4.1700	21.3497	0.1634	10.3132	24.0252	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.5000	22.9000	1.1380	1.5410	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.2400	8.7000	73.0000	101.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2207	110.5282	90.9298	26.3702	44.9515	56.1255	14.4181	26.4939
20.10.2022 11:02:45	3749101363.0000	NaN	4.2140	21.9731	0.1609	10.3097	24.7476	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.9000	23.2000	1.1500	1.5860	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.2100	8.7000	74.0000	102.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2027	110.5306	90.9270	26.3579	44.9438	56.1292	14.4172	26.4923	3749101363.0000	NaN	4.2140	21.9731	0.1609	10.3097	24.7476	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.9000	23.2000	1.1500	1.5860	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.2100	8.7000	74.0000	102.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.2027	110.5306	90.9270	26.3579	44.9438	56.1292	14.4172	26.4923
20.10.2022 11:02:46	3749101364.0000	NaN	4.2653	21.9454	0.1627	10.2975	24.7732	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.8000	23.5000	1.1640	1.5840	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.1500	8.7000	75.0000	102.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.1733	110.5303	90.9193	26.3504	44.9362	56.1334	14.4178	26.4903	3749101364.0000	NaN	4.2653	21.9454	0.1627	10.2975	24.7732	299792458.0000	0.0000	9.8066	0.0010	0.0038	4.1887	22.8000	23.5000	1.1640	1.5840	976.3000	977.7000	332.4500	22.1000	979.0000	57.0000	13.2000	12.1500	8.7000	75.0000	102.0000	1.0000	0.0000	0.0030	-3276.8000	-3276.8000	13.1733	110.5303	90.9193	26.3504	44.9362	56.1334	14.4178	26.4903
